"ID","NOME","IDADE","NACIONALIDADE","PONTUACAO_GERAL","POTENCIAL","TIME","VALOR","REMUNERACAO","PERNA_DE_PREFERÊNCIA","REPUTACAO_INTERNACIONAL","POSICAO","CAMISA","CONTRATACAO","EMPRESTADO_DE_","VALIDADE_DO_CONTRATO","ALTURA","PESO","CONTROLE_DE_BOLA","ARRANCADA","AGILIDADE","EQUILÍBRIO","ENERGIA","FORCA"
240826,L. Sörensen,18,Denmark,63,82,Stoke City,€675K,€3K,Direita,1.0,Volante,33.0,"Jul 1, 2017",,"2023","6'1","172lbs",59.0,63.0,60.0,57.0,54.0,56.0
241082,Y. Lawal,20,Nigeria,63,72,Sporting Lokeren,€575K,€2K,Direita,1.0,Meio-campista direito,24.0,"Aug 31, 2017",,"2020","5'8","170lbs",63.0,82.0,81.0,75.0,48.0,47.0
206523,S. McCartan,24,Northern Ireland,63,68,Lincoln City,€500K,€2K,Direita,1.0,Médio-ofensivo central,17.0,,Bradford City,"Jun 30, 2019","5'10","163lbs",59.0,91.0,79.0,83.0,76.0,59.0
229819,M. Rasner,23,Austria,63,67,SKN St. Pölten,€475K,€3K,Direita,1.0,Meio-campista esquerdo,24.0,"Jul 25, 2017",,"2023","5'10","159lbs",66.0,68.0,72.0,73.0,74.0,56.0
189115,M. Facchinetti,27,Switzerland,63,64,FC Thun,€350K,€3K,Esquerda,1.0,Lateral esquerdo,7.0,"Aug 15, 2016",,"2020","6'0","176lbs",59.0,70.0,67.0,62.0,75.0,68.0
191675,Park Jong Jin,31,Korea Republic,63,63,Incheon United FC,€325K,€1K,Direita,1.0,Meio-campista esquerdo,18.0,"Feb 12, 2016",,"2018","5'10","163lbs",56.0,83.0,74.0,70.0,82.0,68.0
210108,E. Lee,23,England,63,68,Luton Town,€500K,€2K,Direita,1.0,Médio-ofensivo central,10.0,"Jul 4, 2017",,"2020","5'11","159lbs",64.0,70.0,66.0,68.0,61.0,63.0
221373,M. Al Saiari,25,Saudi Arabia,63,65,Al Hazem,€450K,€6K,Direita,1.0,Atacante,70.0,,Ettifaq FC,"Jun 30, 2019","6'0","185lbs",58.0,70.0,65.0,58.0,69.0,72.0
225213,G. Singh Sandhu,26,India,63,68,,€0,€0,Direita,1.0,Goleiro,23.0,,,,"6'4","198lbs",23.0,42.0,38.0,37.0,36.0,70.0
238269,J. Pendant,21,France,63,72,FC Sochaux-Montbéliard,€500K,€1K,Esquerda,1.0,Lateral esquerdo,23.0,"Nov 1, 2016",,"2020","5'10","141lbs",43.0,69.0,56.0,76.0,73.0,58.0
245437,A. Gaich,19,Argentina,63,78,San Lorenzo de Almagro,€800K,€2K,Direita,1.0,Atacante,38.0,"Jan 25, 2017",,"2021","6'3","174lbs",65.0,58.0,57.0,48.0,59.0,70.0
242110,S. Sosa,18,Venezuela,63,79,Club Atlético Talleres,€750K,€2K,Esquerda,1.0,Meio-campista esquerdo,17.0,"Jan 13, 2018",,"2021","5'10","157lbs",65.0,67.0,63.0,67.0,60.0,57.0
244158,A. Elogo,23,Cameroon,63,69,Grenoble Foot 38,€500K,€1K,Direita,1.0,Meio-campista esquerdo avançado,22.0,"Jul 1, 2015",,"2021","5'10","159lbs",68.0,82.0,77.0,76.0,53.0,65.0
245438,A. Abdu Jaber,21,Eritrea,63,65,Al Wehda,€475K,€4K,Direita,1.0,Atacante,71.0,"Jul 5, 2018",,"2021","5'10","154lbs",59.0,70.0,59.0,74.0,63.0,57.0
205759,D. Stojanović,24,FYR Macedonia,63,69,FC St. Gallen,€375K,€2K,Esquerda,1.0,Goleiro,32.0,"Aug 31, 2016",,"2020","6'5","196lbs",20.0,34.0,34.0,35.0,34.0,60.0
223679,T. Rieder,24,Germany,63,68,SV Darmstadt 98,€425K,€4K,Direita,1.0,Lateral direito,40.0,,FC Augsburg,"Jun 30, 2019","6'1","170lbs",41.0,52.0,58.0,62.0,57.0,69.0
232127,A. Keita,20,Ivory Coast,63,75,Stabæk Fotball,€650K,€3K,Direita,1.0,Meio campista esquerdo,19.0,,FC København,"Jun 30, 2019","6'2","154lbs",66.0,64.0,68.0,63.0,66.0,75.0
169919,P. Anderson,29,England,63,63,Mansfield Town,€350K,€4K,Direita,1.0,Meio-campista direito,15.0,"Jul 1, 2017",,"2019","5'9","143lbs",62.0,72.0,73.0,66.0,68.0,65.0
221632,S. Kind Mikalsen,25,Norway,63,66,Lillestrøm SK,€475K,€1K,Esquerda,1.0,Lateral esquerdo,3.0,"Jan 10, 2013",,"2018","6'1","179lbs",62.0,74.0,70.0,59.0,70.0,73.0
166848,N. Danns,35,Guyana,63,63,Bury,€150K,€2K,Direita,1.0,Meio campista central,31.0,"Jul 22, 2016",,"2019","5'9","172lbs",62.0,60.0,69.0,75.0,71.0,66.0
233152,K. Itakura,21,Japan,63,70,Vegalta Sendai,€450K,€1K,Direita,1.0,Zagueiro pela esquerda,6.0,,Kawasaki Frontale,"Jan 31, 2019","6'1","165lbs",65.0,73.0,63.0,49.0,62.0,72.0
215489,M. Derrien,24,France,63,70,Red Star FC,€450K,€1K,Direita,1.0,Zagueiro pela esquerda,6.0,"Jul 1, 2017",,"2019","5'11","170lbs",39.0,54.0,44.0,68.0,59.0,70.0
221633,B. Sørmo,21,Norway,63,71,Kristiansund BK,€475K,€1K,Direita,1.0,Lateral direito,22.0,"Jan 12, 2018",,"2020","6'2","176lbs",57.0,70.0,65.0,60.0,70.0,71.0
231105,A. Olliero,22,France,63,69,FC Nantes,€375K,€3K,Direita,1.0,Goleiro,16.0,"Jul 1, 2016",,"2023","6'4","187lbs",28.0,47.0,39.0,41.0,23.0,76.0
239553,T. Bayliss,19,England,63,78,Coventry City,€775K,€1K,Direita,1.0,Zagueiro pela direita,20.0,"Jul 1, 2017",,"2022","6'0","172lbs",69.0,79.0,78.0,53.0,74.0,63.0
246465,Guerrero,16,Spain,63,76,CF Rayo Majadahonda,€625K,€1K,Esquerda,1.0,Meio campista central,26.0,"Jul 1, 2018",,"2019","5'11","165lbs",66.0,60.0,53.0,65.0,56.0,55.0
215234,I. Quílez,28,Argentina,63,63,Club Atlético Aldosivi,€290K,€2K,Direita,1.0,Lateral direito,4.0,"Dec 27, 2014",,"2023","5'7","165lbs",58.0,71.0,81.0,78.0,64.0,60.0
235970,Mario González,22,Spain,63,71,Villarreal CF,€550K,€5K,Direita,1.0,Meio-campista esquerdo avançado,34.0,"Jul 14, 2016",,"2019","6'0","150lbs",64.0,68.0,67.0,68.0,50.0,50.0
221379,S. Herrera,23,Colombia,63,69,Atlético Huila,€525K,€1K,Direita,1.0,Atacante,9.0,"Aug 6, 2018",,"2023","5'11","157lbs",64.0,71.0,70.0,69.0,64.0,67.0
225731,A. Diop,26,Senegal,63,64,Kristiansund BK,€425K,€1K,Direita,1.0,Meio campista central,21.0,"Aug 1, 2017",,"2019","6'5","165lbs",66.0,63.0,56.0,55.0,60.0,71.0
200900,S. Murray,24,Republic of Ireland,63,67,Vejle Boldklub,€475K,€2K,Direita,1.0,Meio campista central,10.0,"Jul 27, 2018",,"2021","5'9","150lbs",63.0,69.0,74.0,77.0,68.0,67.0
202180,L. McAlinden,24,Republic of Ireland,63,66,Cheltenham Town,€475K,€3K,Esquerda,1.0,Atacante,10.0,"Jul 28, 2018",,"2020","6'1","163lbs",59.0,79.0,59.0,57.0,66.0,68.0
202436,J. Tjørnelund,26,Denmark,63,66,Hobro IK,€375K,€2K,Esquerda,1.0,Lateral esquerdo,4.0,"Jan 31, 2014",,"2021","6'0","172lbs",60.0,78.0,80.0,56.0,66.0,71.0
165316,M. Timlin,33,Republic of Ireland,63,63,Stevenage,€220K,€3K,Esquerda,1.0,Meio-campista direito,4.0,"Jul 1, 2018",,"2023","5'10","163lbs",61.0,50.0,66.0,66.0,77.0,72.0
236996,A. Akkaynak,19,Germany,63,78,Willem II,€775K,€1K,Direita,1.0,Meio campista central,22.0,"Jul 1, 2018",,"2021","5'11","170lbs",63.0,63.0,71.0,69.0,69.0,67.0
211141,N. Al Subhi,28,Saudi Arabia,63,63,Al Fayha,€300K,€4K,Esquerda,1.0,Zagueiro,55.0,"Feb 2, 2018",,"2021","5'11","163lbs",45.0,57.0,54.0,50.0,76.0,75.0
216773,R. Anane-Gyasi,23,Ghana,63,68,Stabæk Fotball,€500K,€1K,Direita,1.0,Meio-campista direito,7.0,"Apr 10, 2017",,"2021","5'11","165lbs",65.0,84.0,79.0,82.0,63.0,60.0
222405,L. Kinsella,22,Republic of Ireland,63,70,Walsall,€500K,€2K,Direita,1.0,Meio-campista direito,15.0,"Mar 21, 2014",,"2019","5'9","165lbs",63.0,77.0,76.0,83.0,88.0,65.0
101317,M. Ratajczak,36,Germany,63,63,SC Paderborn 07,€50K,€1K,Direita,1.0,Goleiro,1.0,"Jan 19, 2017",,"2019","6'2","187lbs",22.0,40.0,38.0,31.0,30.0,71.0
234437,Diga,20,Portugal,63,72,CD Feirense,€500K,€2K,Direita,1.0,Lateral direito,2.0,"Jul 1, 2015",,"2022","5'8","152lbs",62.0,70.0,78.0,79.0,54.0,51.0
240837,M. Yandaş,23,Turkey,63,70,Sivasspor,€525K,€3K,Direita,1.0,Médio-ofensivo central,8.0,"Jun 15, 2017",,"2020","5'9","161lbs",68.0,61.0,60.0,73.0,58.0,61.0
241093,S. Oum Gouet,20,Cameroon,63,72,SCR Altach,€500K,€2K,Direita,1.0,Volante,4.0,"Aug 31, 2017",,"2020","6'1","168lbs",62.0,68.0,52.0,75.0,65.0,75.0
241349,Tian Yinong,27,China PR,63,64,Jiangsu Suning FC,€425K,€4K,Direita,1.0,Meio-campista direito,3.0,"Feb 25, 2018",,"2022","5'11","161lbs",66.0,78.0,69.0,67.0,79.0,82.0
243909,A. Omar,25,Kenya,63,66,KSV Cercle Brugge,€375K,€3K,Esquerda,1.0,Lateral esquerdo,30.0,"Jul 1, 2018",,"2019","5'9","154lbs",64.0,79.0,77.0,72.0,67.0,60.0
207558,M. Broberg,27,Sweden,63,63,Odds BK,€375K,€1K,Direita,1.0,Meio campista central,7.0,"Jan 1, 2017",,"2022","6'1","163lbs",62.0,71.0,69.0,62.0,81.0,62.0
211398,M. Caillard,24,France,63,69,En Avant de Guingamp,€375K,€3K,Direita,1.0,Goleiro,16.0,"Jul 1, 2017",,"2020","6'3","190lbs",24.0,48.0,34.0,45.0,14.0,80.0
216518,H. Bonmann,24,Germany,63,69,TSV 1860 München,€375K,€1K,Direita,1.0,Goleiro,39.0,"Aug 31, 2017",,"2020","6'4","181lbs",13.0,28.0,32.0,26.0,33.0,69.0
232646,C. Bravo,21,Argentina,63,74,Club Atlético Banfield,€550K,€2K,Esquerda,1.0,Lateral esquerdo,3.0,"Jan 4, 2016",,"2021","5'7","159lbs",55.0,73.0,79.0,76.0,66.0,57.0
243142,H. Rashidi,23,Sweden,63,68,AIK,€400K,€2K,Direita,1.0,Lateral esquerdo recuado,14.0,"Jul 15, 2018",,"2020","5'9","152lbs",64.0,78.0,62.0,68.0,69.0,58.0
182470,Yu Ziqian,33,China PR,63,63,Dalian YiFang FC,€190K,€2K,Direita,1.0,Goleiro,19.0,"Jan 31, 2015",,"2018","6'4","168lbs",32.0,30.0,38.0,63.0,44.0,66.0
206535,P. Digby,23,England,63,67,Forest Green Rovers,€400K,€3K,Direita,1.0,Lateral esquerdo recuado,20.0,"Jul 31, 2018",,"2020","6'5","154lbs",58.0,70.0,60.0,63.0,77.0,77.0
209607,G. Fabiano,33,Italy,63,63,Venezia FC,€220K,€1K,Direita,1.0,Meio-campista esquerdo avançado,10.0,"Aug 12, 2015",,"2021","5'6","150lbs",60.0,74.0,82.0,92.0,70.0,47.0
213959,E. Andersson,22,Sweden,63,71,IK Sirius,€550K,€1K,Esquerda,1.0,Meio-campista esquerdo,10.0,"Jul 15, 2017",,"2020","5'10","163lbs",65.0,61.0,72.0,74.0,65.0,59.0
225479,A. Gordyushenko,21,Russia,63,76,PFC CSKA Moscow,€700K,€1K,Direita,1.0,Meio campista central,72.0,"Jul 31, 2014",,"2020","5'9","157lbs",65.0,58.0,63.0,73.0,66.0,57.0
235207,S. Reddemann,22,Germany,63,70,SV Wehen Wiesbaden,€450K,€2K,Esquerda,1.0,Zagueiro pela esquerda,5.0,"Jul 1, 2017",,"2019","6'3","174lbs",53.0,59.0,51.0,42.0,69.0,75.0
240583,C. Lakin,19,England,63,79,Birmingham City,€775K,€3K,Esquerda,1.0,Meio campista central,31.0,"May 17, 2017",,"2020","5'9","154lbs",68.0,72.0,68.0,72.0,73.0,60.0
189895,Vallès,28,Spain,63,63,Sandefjord Fotball,€375K,€1K,Esquerda,1.0,Lateral esquerdo recuado,5.0,"Jan 1, 2016",,"2021","6'3","185lbs",66.0,66.0,58.0,56.0,73.0,72.0
188360,T. Kruse,35,Germany,63,63,FC Energie Cottbus,€90K,€1K,Esquerda,1.0,Volante,20.0,"Jul 1, 2016",,"2019","6'1","165lbs",37.0,33.0,30.0,49.0,69.0,79.0
239817,B. Soumaré,19,France,63,81,LOSC Lille,€775K,€3K,Direita,1.0,Meio campista central,24.0,"Jul 12, 2017",,"2020","6'2","181lbs",63.0,66.0,64.0,64.0,62.0,74.0
230858,S. Perisan,20,Italy,63,72,Padova,€425K,€2K,Direita,1.0,Goleiro,1.0,,Udinese,"Jun 30, 2019","6'4","183lbs",24.0,47.0,34.0,48.0,37.0,62.0
237770,Y. Hasegawa,30,Japan,63,63,Shimizu S-Pulse,€350K,€1K,Direita,1.0,Atacante,18.0,"Jul 6, 2016",,"2021","6'2","172lbs",68.0,49.0,61.0,49.0,57.0,70.0
239306,J. Bataille,19,Belgium,63,75,KV Oostende,€650K,€2K,Direita,1.0,Meio-campista direito,25.0,"Mar 7, 2017",,"2019","5'9","157lbs",64.0,80.0,73.0,76.0,46.0,35.0
242634,I. Twum,20,Ghana,63,78,IK Start,€800K,€1K,Direita,1.0,Meio campista central,18.0,"Jan 12, 2018",,"2019","5'9","139lbs",63.0,72.0,76.0,74.0,71.0,54.0
207563,P. Diouf,29,Senegal,63,63,Kalmar FF,€375K,€1K,Direita,1.0,Atacande pela direita,27.0,"Jan 1, 2012",,"2019","5'11","157lbs",62.0,81.0,75.0,68.0,73.0,73.0
152523,S. Flinders,32,England,63,63,Cheltenham Town,€210K,€2K,Direita,1.0,Goleiro,1.0,"Aug 31, 2017",,"2019","6'4","192lbs",18.0,39.0,42.0,45.0,36.0,68.0
158667,T. Bröker,33,Germany,63,63,SC Fortuna Köln,€220K,€1K,Direita,1.0,Meio-campista direito,18.0,"Jan 12, 2018",,"2019","6'2","190lbs",59.0,79.0,54.0,59.0,65.0,77.0
229067,N. Rehnen,21,Germany,63,74,SC Fortuna Köln,€500K,€2K,Direita,1.0,Goleiro,1.0,,DSC Arminia Bielefeld,"Jun 30, 2020","6'3","181lbs",21.0,33.0,38.0,40.0,23.0,57.0
229579,A. Accardi,22,Italy,63,71,Palermo,€475K,€1K,Direita,1.0,Zagueiro,4.0,"Jul 7, 2015",,"2021","5'11","165lbs",50.0,80.0,78.0,68.0,64.0,66.0
185291,K. Debaty,29,Belgium,63,64,Waasland-Beveren,€290K,€2K,Direita,1.0,Goleiro,89.0,"Jul 1, 2018",,"2020","6'2","176lbs",12.0,39.0,45.0,51.0,27.0,72.0
224204,S. Kroll,21,Germany,63,72,VfL Sportfreunde Lotte,€425K,€1K,Direita,1.0,Goleiro,1.0,"Jul 10, 2018",,"2020","6'3","192lbs",23.0,36.0,33.0,30.0,28.0,72.0
228044,F. Krogstad,23,Norway,63,71,Lillestrøm SK,€525K,€1K,Direita,1.0,Meio campista central,14.0,"Mar 1, 2015",,"2019","5'11","176lbs",63.0,66.0,65.0,66.0,77.0,69.0
236492,Pedro Díaz,20,Spain,63,74,Real Sporting de Gijón,€625K,€2K,Direita,1.0,Médio-ofensivo central,27.0,"Jul 1, 2016",,"2019","5'11","165lbs",67.0,63.0,72.0,63.0,64.0,50.0
243660,A. Kubalas,26,Turkey,63,66,MKE Ankaragücü,€375K,€4K,Direita,1.0,Zagueiro,5.0,"Aug 23, 2016",,"2019","6'1","172lbs",33.0,42.0,35.0,54.0,60.0,62.0
181452,O. Sissoko,30,Mali,63,63,Le Havre AC,€240K,€1K,Direita,1.0,Goleiro,1.0,"Jul 1, 2017",,"2021","6'2","185lbs",22.0,58.0,21.0,38.0,34.0,68.0
183244,A. Redmayne,29,Australia,63,63,Sydney FC,€250K,€2K,Direita,1.0,Goleiro,1.0,"Jan 2, 2017",,"2020","6'4","183lbs",20.0,42.0,40.0,21.0,34.0,65.0
189900,L. O'Neill,26,England,63,64,Gillingham,€350K,€2K,Direita,1.0,Lateral direito,2.0,"Jul 1, 2017",,"2019","6'0","159lbs",61.0,72.0,69.0,63.0,73.0,71.0
211917,S. Braun,29,Germany,63,63,SC Preußen Münster,€290K,€1K,Esquerda,1.0,Volante,6.0,"Jul 1, 2016",,"2019","5'11","161lbs",62.0,54.0,63.0,68.0,77.0,64.0
213709,Isi,22,Spain,63,72,Granada CF,€550K,€2K,Direita,1.0,Meio campista central,29.0,"Jul 10, 2017",,"2020","5'7","134lbs",65.0,65.0,75.0,81.0,67.0,43.0
169933,S. Laird,30,England,63,63,Forest Green Rovers,€270K,€3K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 1, 2017",,"2019","6'0","183lbs",60.0,64.0,70.0,63.0,78.0,74.0
239565,M. Grösch,24,Germany,63,68,FC Carl Zeiss Jena,€425K,€1K,Direita,1.0,Lateral direito recuado,15.0,"Jul 1, 2017",,"2020","6'2","176lbs",44.0,61.0,59.0,56.0,65.0,78.0
184013,M. Bartley,31,England,63,63,Hibernian,€325K,€2K,Direita,1.0,Meio campista central,6.0,"Jul 17, 2015",,"2019","5'11","174lbs",61.0,61.0,77.0,66.0,79.0,85.0
187341,R. Nilsson,29,Sweden,63,63,Trelleborgs FF,€350K,€1K,Direita,1.0,Meio campista esquerdo,8.0,"Dec 22, 2016",,"2019","6'0","176lbs",63.0,64.0,65.0,63.0,76.0,74.0
137166,P. Jones,32,England,63,63,Fleetwood Town,€210K,€2K,Direita,1.0,Goleiro,16.0,"Aug 2, 2018",,"2019","6'3","183lbs",24.0,32.0,48.0,44.0,32.0,61.0
208590,M. Armellino,28,Italy,63,63,Lecce,€375K,€1K,Direita,1.0,Meio campista central,29.0,"Aug 19, 2017",,"2020","5'9","165lbs",65.0,62.0,61.0,78.0,70.0,64.0
223694,E. Marxen,27,Denmark,63,64,Randers FC,€350K,€3K,Esquerda,1.0,Zagueiro pela esquerda,11.0,"Jun 15, 2015",,"2020","6'1","176lbs",64.0,68.0,63.0,61.0,73.0,67.0
224462,Tan Tiancheng,27,China PR,63,64,Changchun Yatai FC,€425K,€3K,Direita,1.0,Atacante,20.0,"Feb 10, 2018",,"2020","5'10","154lbs",61.0,68.0,64.0,73.0,65.0,46.0
225998,A. McEneff,22,Republic of Ireland,63,72,Shamrock Rovers,€550K,€1K,Direita,1.0,Meio campista central,12.0,"Dec 1, 2018",,"2020","5'9","154lbs",64.0,74.0,73.0,79.0,81.0,61.0
171982,C. Andrew,31,England,63,63,Rochdale,€325K,€1K,Esquerda,1.0,Atacante,9.0,"Jul 25, 2014",,"2020","6'2","181lbs",65.0,68.0,60.0,69.0,81.0,82.0
244175,H. Amin,26,Afghanistan,63,64,SV Meppen,€350K,€1K,Esquerda,1.0,Lateral esquerdo,7.0,"Jul 1, 2018",,"2020","5'9","152lbs",63.0,78.0,82.0,78.0,75.0,46.0
244431,R. Mišlov,30,Croatia,63,63,SKN St. Pölten,€270K,€3K,Direita,1.0,Meio-campista direito,18.0,"Jul 1, 2018",,"2019","6'3","170lbs",56.0,54.0,50.0,49.0,71.0,80.0
231376,M. Berrío,21,Colombia,63,76,Atlético Huila,€625K,€1K,Direita,1.0,Zagueiro,30.0,"Jan 2, 2016",,"2021","5'11","165lbs",42.0,67.0,62.0,56.0,62.0,76.0
213969,M. Pinnock,23,England,63,68,AFC Wimbledon,€500K,€2K,Esquerda,1.0,Meio-campista direito,11.0,"Jun 15, 2018",,"2020","6'0","152lbs",62.0,73.0,77.0,64.0,61.0,69.0
242129,R. Lemus,26,Colombia,63,66,Itagüí Leones FC,€450K,€1K,Esquerda,1.0,Médio-ofensivo central,8.0,"Dec 30, 2017",,"2021","5'7","152lbs",68.0,72.0,73.0,85.0,73.0,55.0
51921,A. Chambers,37,England,63,63,Walsall,€120K,€1K,Direita,1.0,Meio campista central,7.0,"Jul 1, 2011",,"2019","5'10","157lbs",64.0,55.0,60.0,75.0,85.0,78.0
226770,J. Barny,28,Sweden,63,63,Hammarby IF,€375K,€2K,Direita,1.0,Meio campista central,14.0,"Jul 15, 2018",,"2018","5'10","172lbs",64.0,69.0,71.0,68.0,54.0,57.0
237266,M. Epps,23,United States,63,69,Philadelphia Union,€500K,€2K,Direita,1.0,Meio-campista direito,20.0,"Jan 13, 2017",,"2021","5'10","154lbs",62.0,82.0,78.0,72.0,63.0,54.0
239826,O. Gaines,20,United States,63,75,SV Darmstadt 98,€650K,€3K,Direita,1.0,Meio-campista esquerdo,27.0,"Jul 1, 2017",,"2020","5'11","163lbs",64.0,90.0,71.0,66.0,55.0,61.0
177618,J. Wright,28,England,63,63,Bradford City,€375K,€3K,Direita,1.0,Meio campista central,44.0,"Jul 1, 2018",,"2020","6'1","163lbs",65.0,69.0,73.0,65.0,75.0,70.0
244434,P. Siegl,24,Austria,63,66,TSV Hartberg,€400K,€2K,Direita,1.0,Zagueiro pela esquerda,22.0,"Jul 1, 2015",,"2019","6'1","165lbs",53.0,64.0,60.0,63.0,61.0,71.0
192466,M. Marrone,31,Australia,63,63,Adelaide United,€240K,€1K,Direita,1.0,Lateral direito,2.0,"Feb 3, 2014",,"2019","5'10","172lbs",62.0,55.0,65.0,49.0,78.0,75.0
150995,B. Rotenberg,32,Finland,63,63,Lokomotiv Moscow,€200K,€1K,Direita,1.0,Lateral direito,28.0,"Sep 1, 2016",,"2019","6'2","185lbs",49.0,67.0,60.0,53.0,48.0,75.0
224211,S. Mmaee,21,Belgium,63,70,Sint-Truidense VV,€450K,€2K,Direita,1.0,Zagueiro,20.0,"Jul 1, 2018",,"2021","5'11","183lbs",58.0,71.0,66.0,62.0,60.0,77.0
226259,L. Andrenacci,23,Italy,63,68,Brescia,€350K,€1K,Direita,1.0,Goleiro,22.0,"Jul 1, 2014",,"2023","6'2","170lbs",22.0,44.0,59.0,58.0,28.0,57.0
233171,T. Ishikawa,26,Japan,63,63,Shonan Bellmare,€400K,€1K,Direita,1.0,Meio campista esquerdo,6.0,"Jan 1, 2014",,"2021","5'9","146lbs",61.0,68.0,77.0,71.0,89.0,59.0
238803,T. Baumgart,20,Germany,63,73,FC Erzgebirge Aue,€600K,€1K,Direita,1.0,Meio-campista direito,8.0,"Jul 1, 2018",,"2021","5'11","159lbs",60.0,75.0,69.0,67.0,79.0,63.0
239571,T. Handwerker,20,Germany,63,75,FC Groningen,€650K,€3K,Esquerda,1.0,Lateral esquerdo,29.0,,"1. FC Köln","Jun 30, 2019","6'0","179lbs",66.0,74.0,74.0,66.0,63.0,62.0
241619,Huang Zichang,21,China PR,63,73,Jiangsu Suning FC,€600K,€3K,Direita,1.0,Meio-campista direito,32.0,"Feb 1, 2017",,"2019","5'8","148lbs",60.0,81.0,80.0,82.0,60.0,40.0
244947,L. Pons,28,Argentina,63,63,San Martin de Tucumán,€375K,€3K,Direita,1.0,Atacante pela esquerda,27.0,"Jul 23, 2018",,"2019","5'11","165lbs",58.0,52.0,56.0,62.0,63.0,57.0
214740,G. Alucema,25,Chile,63,66,CD Everton de Viña del Mar,€375K,€1K,Direita,1.0,Lateral direito,6.0,"Jan 1, 2012",,"2023","5'9","163lbs",61.0,69.0,67.0,66.0,74.0,71.0
215252,P. Heredia,28,Argentina,63,65,Belgrano de Córdoba,€300K,€2K,Direita,1.0,Goleiro,15.0,"Jul 1, 2011",,"2018","6'0","187lbs",13.0,44.0,35.0,56.0,38.0,64.0
226260,A. Cistana,21,Italy,63,73,Brescia,€525K,€1K,Direita,1.0,Zagueiro,15.0,"Jul 1, 2014",,"2020","5'10","172lbs",55.0,71.0,69.0,67.0,59.0,58.0
245716,S. Essende,20,France,63,74,KAS Eupen,€650K,€10K,Direita,1.0,Atacante,23.0,,Paris Saint-Germain,"Jun 30, 2019","6'4","192lbs",63.0,68.0,53.0,43.0,51.0,82.0
221141,A. Bakayoko,22,Sierra Leone,63,68,Coventry City,€500K,€2K,Esquerda,1.0,Atacante,21.0,"Aug 7, 2018",,"2020","6'4","187lbs",56.0,75.0,65.0,46.0,85.0,81.0
228309,Montoro,23,Spain,63,70,UD Almería,€425K,€2K,Direita,1.0,Lateral direito,22.0,"Jul 2, 2018",,"2019","5'11","176lbs",56.0,62.0,61.0,61.0,70.0,66.0
235221,Tang Shi,23,China PR,63,70,Guangzhou Evergrande Taobao FC,€525K,€3K,Esquerda,1.0,Meio-campista direito,22.0,"Jan 1, 2018",,"2022","5'9","130lbs",60.0,74.0,70.0,74.0,72.0,54.0
235222,S. Horemans,20,Belgium,63,74,Excelsior,€550K,€3K,Direita,1.0,Zagueiro,2.0,,KAA Gent,"Jun 30, 2019","6'0","159lbs",55.0,65.0,70.0,67.0,59.0,63.0
244950,J. Rodríguez,24,Argentina,63,70,San Martín de San Juan,€450K,€2K,Direita,1.0,Zagueiro,18.0,"Jul 23, 2018",,"2019","6'2","168lbs",57.0,63.0,54.0,53.0,63.0,65.0
200663,O. Tounkara,28,France,63,63,La Berrichonne de Châteauroux,€375K,€2K,Direita,1.0,Atacande pela direita,7.0,"Jul 1, 2015",,"2022","6'1","176lbs",52.0,82.0,65.0,57.0,80.0,84.0
155351,Choi Jae Soo,35,Korea Republic,63,63,Gyeongnam FC,€80K,€1K,Esquerda,1.0,Zagueiro pela esquerda,6.0,"Jan 10, 2017",,"2022","5'9","150lbs",63.0,68.0,64.0,74.0,53.0,54.0
229079,J. McNerney,28,England,63,64,Crawley Town,€325K,€2K,Direita,1.0,Zagueiro,5.0,"Jul 1, 2015",,"2019","6'4","185lbs",46.0,45.0,36.0,35.0,61.0,82.0
232919,N. Fujita,31,Japan,63,63,Vissel Kobe,€325K,€2K,Direita,1.0,Meio campista central,14.0,"Jan 1, 2016",,"2021","5'9","159lbs",64.0,58.0,65.0,69.0,66.0,68.0
234967,D. Giraldo,20,Colombia,63,77,Rionegro Águilas,€725K,€1K,Direita,1.0,Volante,5.0,"Jul 1, 2016",,"2021","5'8","154lbs",58.0,54.0,66.0,64.0,83.0,67.0
227288,J. Flores,22,England,63,71,Östersunds FK,€525K,€8K,Direita,1.0,Meio campista central,12.0,,Wigan Athletic,"Dec 31, 2018","5'11","165lbs",64.0,75.0,74.0,80.0,61.0,59.0
243928,S. Gbegnon,26,Togo,63,67,AS Béziers,€400K,€1K,Direita,1.0,Volante,6.0,"Jul 1, 2017",,"2021","6'2","165lbs",58.0,64.0,51.0,53.0,47.0,78.0
149721,G. Rogers,36,Republic of Ireland,63,63,Dundalk,€50K,€1K,Direita,1.0,Goleiro,1.0,"Jan 1, 2015",,"2019","6'2","192lbs",10.0,29.0,41.0,51.0,26.0,56.0
237529,Maximiano,23,Brazil,63,71,Minnesota United FC,€475K,€1K,Direita,1.0,Volante,31.0,"Feb 22, 2018",,"2018","5'11","165lbs",65.0,72.0,69.0,66.0,68.0,81.0
239833,M. Al Dhaw,24,Sudan,63,66,Ohod Club,€475K,€4K,Direita,1.0,Meio-campista direito,8.0,"Jul 1, 2015",,"2019","5'7","148lbs",61.0,70.0,72.0,75.0,70.0,43.0
245977,K. Despodov,21,Bulgaria,63,71,,€0,€0,Direita,1.0,Meio-campista esquerdo,19.0,,,,"5'10","152lbs",65.0,82.0,73.0,71.0,64.0,61.0
